"IdVenta";"Metier";"Puerto.venta";"Trimestre";"Especie.comercial.Gen";"Especie.comercial";"Especie.comercial.ALFA3";"Especie.muestreada";"Especie.muestreada.ALFA3";"Peso";"TripSamp"
534508;"PS_SPF_0_0_0";"Ondarroa";2;"Anchoa - Boqueron";"Anchoa - Boqueron";"ANE";"Anchoa - Boqueron";"ANE";7990;1
534510;"PS_SPF_0_0_0";"Ondarroa";2;"Anchoa - Boqueron";"Anchoa - Boqueron";"ANE";"Anchoa - Boqueron";"ANE";4392;1
534529;"LLS_DEF_0_0_0";"Pasaia";2;"Brotola de fango (Phycis blennoides)";"Brotola de fango (Phycis blennoides)";"GFB";"Brotola de fango (Phycis blennoides)";"GFB";10,67;1
534529;"LLS_DEF_0_0_0";"Pasaia";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";209,4902;1
534531;"GNS_DEF_60-79_0_0";"Pasaia";2;"Abadejo";"Abadejo";"POL";"Abadejo";"POL";0,825;1
534531;"GNS_DEF_60-79_0_0";"Pasaia";2;"Bonito Atlantico";"Bonito Atlantico";"BON";"Bonito Atlantico";"BON";1,9;1
534531;"GNS_DEF_60-79_0_0";"Pasaia";2;"Breca";"Breca";"PAC";"Breca";"PAC";2,17;1
534531;"GNS_DEF_60-79_0_0";"Pasaia";2;"Cazon";"Cazon";"GAG";"Cazon";"GAG";2,28;1
534531;"GNS_DEF_60-79_0_0";"Pasaia";2;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";3,15;1
534531;"GNS_DEF_60-79_0_0";"Pasaia";2;"Lenguado de arena";"Lenguado de arena";"SOS";"Lenguado de arena";"SOS";0,87;1
534531;"GNS_DEF_60-79_0_0";"Pasaia";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";2,84;1
534531;"GNS_DEF_60-79_0_0";"Pasaia";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Rascacio";"BBS";5,8;1
534531;"GNS_DEF_60-79_0_0";"Pasaia";2;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";6,7;1
534531;"GNS_DEF_60-79_0_0";"Pasaia";2;"Sargo";"Sargo";"SWA";"Sargo";"SWA";2,25;1
534531;"GNS_DEF_60-79_0_0";"Pasaia";2;"Sepias y chocos";"Sepia comun";"CTC";"Sepia comun";"CTC";6;1
534531;"GNS_DEF_60-79_0_0";"Pasaia";2;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";6,74;1
534532;"GNS_DEF_60-79_0_0";"Pasaia";2;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";1,155;1
534532;"GNS_DEF_60-79_0_0";"Pasaia";2;"Maragota - durdo";"Maragota - durdo";"USB";"Maragota - durdo";"USB";22,59;1
534532;"GNS_DEF_60-79_0_0";"Pasaia";2;"Pez ballesta";"Pez ballesta";"TRG";"Pez ballesta";"TRG";1,64;1
534532;"GNS_DEF_60-79_0_0";"Pasaia";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Escorpora - obispo";"SNQ";4,239043825;1
534532;"GNS_DEF_60-79_0_0";"Pasaia";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Rascacio";"BBS";55,300956175;1
534532;"GNS_DEF_60-79_0_0";"Pasaia";2;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";4,92;1
534532;"GNS_DEF_60-79_0_0";"Pasaia";2;"Sargo";"Sargo";"SWA";"Sargo";"SWA";1,32;1
534532;"GNS_DEF_60-79_0_0";"Pasaia";2;"Sargo";"Sargo";"SWA";"Sargo breado";"SBZ";0,89;1
534533;"GNS_DEF_60-79_0_0";"Pasaia";2;"Cabrilla";"Cabrilla";"CBR";"Cabrilla";"CBR";0,846886447;1
534533;"GNS_DEF_60-79_0_0";"Pasaia";2;"Escorpora - obispo";"Escorpora - obispo";"SNQ";"Escorpora - obispo";"SNQ";2,553113553;1
534533;"GNS_DEF_60-79_0_0";"Pasaia";2;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";16,065;1
534533;"GNS_DEF_60-79_0_0";"Pasaia";2;"Lenguado de arena";"Lenguado de arena";"SOS";"Lenguado de arena";"SOS";2;1
534533;"GNS_DEF_60-79_0_0";"Pasaia";2;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";2,6;1
534535;"GNS_DEF_60-79_0_0";"Pasaia";2;"Maragota - durdo";"Maragota - durdo";"USB";"Maragota - durdo";"USB";9,98;1
534535;"GNS_DEF_60-79_0_0";"Pasaia";2;"Rapes Lophius";"Rape negro";"ANK";"Rape negro";"ANK";5,04;1
534535;"GNS_DEF_60-79_0_0";"Pasaia";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Rascacio";"BBS";19,8;1
534535;"GNS_DEF_60-79_0_0";"Pasaia";2;"Sepias y chocos";"Sepia comun";"CTC";"Sepia comun";"CTC";25,15;1
534537;"GNS_DEF_60-79_0_0";"Pasaia";2;"Maragota - durdo";"Maragota - durdo";"USB";"Maragota - durdo";"USB";4,01;1
534537;"GNS_DEF_60-79_0_0";"Pasaia";2;"Sepias y chocos";"Sepia comun";"CTC";"Sepia comun";"CTC";43,3;1
534550;"PTB_MPD_>=55_0_0";"Ondarroa";2;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";62,244893471;1
534550;"PTB_MPD_>=55_0_0";"Ondarroa";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";534;1
534550;"PTB_MPD_>=55_0_0";"Ondarroa";2;"Peon - pez plata";"Peon - pez plata";"ARY";"Peon - pez plata";"ARY";2,3;1
534550;"PTB_MPD_>=55_0_0";"Ondarroa";2;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";8238;1
534555;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Pez de San Pedro";"Pez de San Pedro";"JOD";"Pez de San Pedro";"JOD";2,2;1
534555;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";13,2;1
534555;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Rapes Lophius";"Rape negro";"ANK";"Rape negro";"ANK";12;1
534555;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Rascacio";"BBS";"Rascacio";"BBS";1,305175702;1
534555;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Rayas spp";"Raya de clavos";"RJC";"Raya de clavos";"RJC";18,44060014;1
534555;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Sargo";"Sargo";"SWA";"Sargo";"SWA";0,750307243;1
534593;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";1,65;1
534593;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";12,39;1
534593;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";3,857;1
534593;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Pez de San Pedro";"Pez de San Pedro";"JOD";"Pez de San Pedro";"JOD";2,022295328;1
534593;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";26,4;1
534593;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Rapes Lophius";"Rape negro";"ANK";"Rape negro";"ANK";26,4;1
534593;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Cabracho";"RSE";2,6;1
534593;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Rascacio";"BBS";"Rascacio";"BBS";4,838227498;1
534593;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Remol - Corujo";"Remol - Corujo";"BLL";"Remol - Corujo";"BLL";3,045;1
534593;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Rodaballo";"Rodaballo";"TUR";"Rodaballo";"TUR";0,84;1
534593;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Sargo mojarra";"Sargo mojarra";"CTB";"Sargo mojarra";"CTB";1,054106111;1
534598;"PTB_MPD_>=55_0_0";"Ondarroa";2;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";786;1
534598;"PTB_MPD_>=55_0_0";"Ondarroa";2;"Gallos - ollarra";"Gallos - ollarra";"LEZ";"Gallo boscii";"LDB";13,684168378;1
534598;"PTB_MPD_>=55_0_0";"Ondarroa";2;"Gallos - ollarra";"Gallos - ollarra";"LEZ";"Gallo whiffiagonis";"MEG";24,05183162;1
534598;"PTB_MPD_>=55_0_0";"Ondarroa";2;"Lirio - Bacaladilla";"Lirio - Bacaladilla";"WHB";"Lirio - Bacaladilla";"WHB";822;1
534598;"PTB_MPD_>=55_0_0";"Ondarroa";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";444;1
534598;"PTB_MPD_>=55_0_0";"Ondarroa";2;"Potas Ommastrephidae nep";"Potas Ommastrephidae nep";"OMM";"Pota costera";"TDQ";12,4875;1
534598;"PTB_MPD_>=55_0_0";"Ondarroa";2;"Potas Ommastrephidae nep";"Potas Ommastrephidae nep";"OMM";"Pota voladora";"SQM";1,0125;1
534598;"PTB_MPD_>=55_0_0";"Ondarroa";2;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";7,68;1
534598;"PTB_MPD_>=55_0_0";"Ondarroa";2;"Rapes Lophius";"Rape negro";"ANK";"Rape negro";"ANK";132,551405337;1
534598;"PTB_MPD_>=55_0_0";"Ondarroa";2;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";5442;1
534607;"LLS_DEF_0_0_0";"Bermeo";2;"Lirio - Bacaladilla";"Lirio - Bacaladilla";"WHB";"Lirio - Bacaladilla";"WHB";3,6;1
534607;"LLS_DEF_0_0_0";"Bermeo";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";179,436316901;1
534612;"GNS_DEF_60-79_0_0";"Bermeo";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";10,894246732;1
534612;"GNS_DEF_60-79_0_0";"Bermeo";2;"Pez de San Pedro";"Pez de San Pedro";"JOD";"Pez de San Pedro";"JOD";3,1;1
534612;"GNS_DEF_60-79_0_0";"Bermeo";2;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";74,915327775;1
534612;"GNS_DEF_60-79_0_0";"Bermeo";2;"Rapes Lophius";"Rape negro";"ANK";"Rape negro";"ANK";1138,237603;1
534612;"GNS_DEF_60-79_0_0";"Bermeo";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Cabracho";"RSE";1,2;1
534612;"GNS_DEF_60-79_0_0";"Bermeo";2;"Triglidos";"Perlon";"GUG";"Perlon";"GUG";4,4;1
534612;"GNS_DEF_60-79_0_0";"Bermeo";2;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";11,8;1
534617;"GNS_DEF_60-79_0_0";"Pasaia";2;"Bonito Atlantico";"Bonito Atlantico";"BON";"Bonito Atlantico";"BON";2,8;1
534617;"GNS_DEF_60-79_0_0";"Pasaia";2;"Cabrilla";"Cabrilla";"CBR";"Cabrilla";"CBR";6,933544304;1
534617;"GNS_DEF_60-79_0_0";"Pasaia";2;"Desconocido";"Desconocido";"ZZZ";"Arete oscuro ";"GUM";0,4;1
534617;"GNS_DEF_60-79_0_0";"Pasaia";2;"Desconocido";"Desconocido";"ZZZ";"Chopa";"BRB";0,357142857;1
534617;"GNS_DEF_60-79_0_0";"Pasaia";2;"Desconocido";"Desconocido";"ZZZ";"Cuco - Peona";"GUR";8,74;1
534617;"GNS_DEF_60-79_0_0";"Pasaia";2;"Desconocido";"Desconocido";"ZZZ";"Rubio";"CTZ";0,88;1
534617;"GNS_DEF_60-79_0_0";"Pasaia";2;"Escorpora - obispo";"Escorpora - obispo";"SNQ";"Escorpora - obispo";"SNQ";0,066455696;1
534617;"GNS_DEF_60-79_0_0";"Pasaia";2;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";17,01;1
534617;"GNS_DEF_60-79_0_0";"Pasaia";2;"Maruca - Juliana (Molva molva)";"Maruca - Juliana (Molva molva)";"LIN";"Maruca - Juliana (Molva molva)";"LIN";2,35;1
534617;"GNS_DEF_60-79_0_0";"Pasaia";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";178,8118;1
534617;"GNS_DEF_60-79_0_0";"Pasaia";2;"Platija europea";"Platija europea";"FLE";"Platija europea";"FLE";1,9;1
534617;"GNS_DEF_60-79_0_0";"Pasaia";2;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";2,3;1
534617;"GNS_DEF_60-79_0_0";"Pasaia";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Cabracho";"RSE";1,1;1
534617;"GNS_DEF_60-79_0_0";"Pasaia";2;"Salema - salpa";"Salema - salpa";"SLM";"Salema - salpa";"SLM";5,44;1
534617;"GNS_DEF_60-79_0_0";"Pasaia";2;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";26,18;1
534617;"GNS_DEF_60-79_0_0";"Pasaia";2;"Verrugato de fango";"Verrugato de fango";"UCA";"Verrugato de fango";"UCA";9,642857143;1
534635;"PS_SPF_0_0_0";"Bermeo";2;"Anchoa - Boqueron";"Anchoa - Boqueron";"ANE";"Anchoa - Boqueron";"ANE";4900;1
534641;"PS_SPF_0_0_0";"Bermeo";2;"Anchoa - Boqueron";"Anchoa - Boqueron";"ANE";"Anchoa - Boqueron";"ANE";2932;1
534646;"PS_SPF_0_0_0";"Ondarroa";2;"Anchoa - Boqueron";"Anchoa - Boqueron";"ANE";"Anchoa - Boqueron";"ANE";4390;1
534647;"PS_SPF_0_0_0";"Ondarroa";2;"Anchoa - Boqueron";"Anchoa - Boqueron";"ANE";"Anchoa - Boqueron";"ANE";5300;1
534659;"GNS_DEF_60-79_0_0";"Pasaia";2;"Cabrilla";"Cabrilla";"CBR";"Escorpora - obispo";"SNQ";1,6;1
534659;"GNS_DEF_60-79_0_0";"Pasaia";2;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";2,12;1
534659;"GNS_DEF_60-79_0_0";"Pasaia";2;"Lenguado de arena";"Lenguado de arena";"SOS";"Lenguado de arena";"SOS";0,4;1
534659;"GNS_DEF_60-79_0_0";"Pasaia";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Rascacio";"BBS";10,7;1
534659;"GNS_DEF_60-79_0_0";"Pasaia";2;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";0,76;1
534716;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";3235,4;1
534716;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";1403,16;1
534716;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Gallos - ollarra";"Gallo boscii";"LDB";"Gallo boscii";"LDB";505,377886465;1
534716;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Gallos - ollarra";"Gallo whiffiagonis";"MEG";"Gallo whiffiagonis";"MEG";1273,72611359;1
534716;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";26,46;1
534716;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Lirio - Bacaladilla";"Lirio - Bacaladilla";"WHB";"Lirio - Bacaladilla";"WHB";328,3;1
534716;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";128,85811934;1
534716;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Pez de San Pedro";"Pez de San Pedro";"JOD";"Pez de San Pedro";"JOD";6,053151753;1
534716;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";76,8;1
534716;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Triglidos";"Triglidos";"GUX";"Bejel";"GUU";246,516687451;1
534716;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Triglidos";"Triglidos";"GUX";"Perlon";"GUG";80,4;1
534716;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";1827;1
534732;"LLS_DEF_0_0_0";"Pasaia";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";201,7211;1
534732;"LLS_DEF_0_0_0";"Pasaia";2;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";48,9;1
534739;"GNS_DEF_60-79_0_0";"Pasaia";2;"Boga";"Boga";"BOG";"Boga";"BOG";23,97;1
534739;"GNS_DEF_60-79_0_0";"Pasaia";2;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";11,11;1
534739;"GNS_DEF_60-79_0_0";"Pasaia";2;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";7,2;1
534739;"GNS_DEF_60-79_0_0";"Pasaia";2;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";6,97;1
534739;"GNS_DEF_60-79_0_0";"Pasaia";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";34,9698;1
534739;"GNS_DEF_60-79_0_0";"Pasaia";2;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";4,19;1
534739;"GNS_DEF_60-79_0_0";"Pasaia";2;"Verrugato de fango";"Verrugato de fango";"UCA";"Verrugato de fango";"UCA";4,3;1
534740;"GNS_DEF_60-79_0_0";"Pasaia";2;"Breca";"Breca";"PAC";"Breca";"PAC";0,8;1
534740;"GNS_DEF_60-79_0_0";"Pasaia";2;"Cabrilla";"Cabrilla";"CBR";"Cabrilla";"CBR";1,6;1
534740;"GNS_DEF_60-79_0_0";"Pasaia";2;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";10,83;1
534740;"GNS_DEF_60-79_0_0";"Pasaia";2;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";0,525;1
534740;"GNS_DEF_60-79_0_0";"Pasaia";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";44,1288;1
534740;"GNS_DEF_60-79_0_0";"Pasaia";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Cabracho";"RSE";2,7;1
534740;"GNS_DEF_60-79_0_0";"Pasaia";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Rascacio";"BBS";1,67;1
534740;"GNS_DEF_60-79_0_0";"Pasaia";2;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";13,96;1
534740;"GNS_DEF_60-79_0_0";"Pasaia";2;"Triglidos";"Bejel";"GUU";"Bejel";"GUU";0,5;1
534740;"GNS_DEF_60-79_0_0";"Pasaia";2;"Verrugato de fango";"Verrugato de fango";"UCA";"Verrugato de fango";"UCA";3,7;1
534763;"PS_SPF_0_0_0";"Ondarroa";2;"Boga";"Boga";"BOG";"Boga";"BOG";34,6;1
534763;"PS_SPF_0_0_0";"Ondarroa";2;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";962,339603921;1
534763;"PS_SPF_0_0_0";"Ondarroa";2;"Chopa";"Chopa";"BRB";"Chopa";"BRB";0,771343075;1
534763;"PS_SPF_0_0_0";"Ondarroa";2;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";397,9;1
534763;"PS_SPF_0_0_0";"Ondarroa";2;"Oblada - colanegra - Buzten Baltza";"Oblada - colanegra - Buzten Baltza";"SBS";"Oblada - colanegra - Buzten Baltza";"SBS";2,004400316;1
534763;"PS_SPF_0_0_0";"Ondarroa";2;"Sardina";"Sardina";"PIL";"Sardina";"PIL";60,3;1
534763;"PS_SPF_0_0_0";"Ondarroa";2;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";35,8;1
534766;"LLS_DEF_0_0_0";"Santurtzi";2;"Besugo";"Besugo";"SBR";"Besugo";"SBR";8,171339866;1
534766;"LLS_DEF_0_0_0";"Santurtzi";2;"Bocanegra - colayo";"Bocanegra - colayo";"SHO";"Bocanegra - colayo";"SHO";14,28;1
534766;"LLS_DEF_0_0_0";"Santurtzi";2;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";0,700847516;1
534766;"LLS_DEF_0_0_0";"Santurtzi";2;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";0,418;1
534766;"LLS_DEF_0_0_0";"Santurtzi";2;"Gallano";"Gallano";"USI";"Gallano";"USI";1,78221782;1
534766;"LLS_DEF_0_0_0";"Santurtzi";2;"Lirio - Bacaladilla";"Lirio - Bacaladilla";"WHB";"Lirio - Bacaladilla";"WHB";11,5;1
534766;"LLS_DEF_0_0_0";"Santurtzi";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";242,44;1
534773;"LLS_DEF_0_0_0";"Santurtzi";2;"Cabra (Helicolenus dactylopterus)";"Cabra (Helicolenus dactylopterus)";"BRF";"Cabra (Helicolenus dactylopterus)";"BRF";0,805349695;1
534773;"LLS_DEF_0_0_0";"Santurtzi";2;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";3;1
534773;"LLS_DEF_0_0_0";"Santurtzi";2;"Lirio - Bacaladilla";"Lirio - Bacaladilla";"WHB";"Lirio - Bacaladilla";"WHB";1,485485927;1
534773;"LLS_DEF_0_0_0";"Santurtzi";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";18,8442;1
534788;"OTB_DEF_>=55_0_0";"Ondarroa";2;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";3361;1
534819;"LLS_DEF_0_0_0";"Bermeo";2;"Besugo";"Besugo";"SBR";"Besugo";"SBR";12,151534782;1
534819;"LLS_DEF_0_0_0";"Bermeo";2;"Cabra (Helicolenus dactylopterus)";"Cabra (Helicolenus dactylopterus)";"BRF";"Cabra (Helicolenus dactylopterus)";"BRF";30,740181457;1
534819;"LLS_DEF_0_0_0";"Bermeo";2;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";7,315538935;1
534819;"LLS_DEF_0_0_0";"Bermeo";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";413,3602;1
534819;"LLS_DEF_0_0_0";"Bermeo";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Cabracho";"RSE";2,2;1
534823;"GNS_DEF_80-99_0_0";"Bermeo";2;"Breca";"Breca";"PAC";"Breca";"PAC";0,6;1
534823;"GNS_DEF_80-99_0_0";"Bermeo";2;"Escorpora - obispo";"Escorpora - obispo";"SNQ";"Escorpora - obispo";"SNQ";1,331668966;1
534823;"GNS_DEF_80-99_0_0";"Bermeo";2;"Gallos - ollarra";"Gallo whiffiagonis";"MEG";"Gallo whiffiagonis";"MEG";0,477;1
534823;"GNS_DEF_80-99_0_0";"Bermeo";2;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";4,095;1
534823;"GNS_DEF_80-99_0_0";"Bermeo";2;"Maragota - durdo";"Maragota - durdo";"USB";"Maragota - durdo";"USB";6,092367558;1
534823;"GNS_DEF_80-99_0_0";"Bermeo";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Rascacio";"BBS";"Rascacio";"BBS";19,368331034;1
534823;"GNS_DEF_80-99_0_0";"Bermeo";2;"Salema - salpa";"Salema - salpa";"SLM";"Salema - salpa";"SLM";1,402336502;1
534823;"GNS_DEF_80-99_0_0";"Bermeo";2;"Sargo mojarra";"Sargo mojarra";"CTB";"Sargo mojarra";"CTB";0,565501558;1
534823;"GNS_DEF_80-99_0_0";"Bermeo";2;"Sargo picudo";"Sargo picudo";"SHR";"Sargo picudo";"SHR";1,331305641;1
534823;"GNS_DEF_80-99_0_0";"Bermeo";2;"Verrugato de fango";"Verrugato de fango";"UCA";"Verrugato de fango";"UCA";0,5;1
534832;"LLS_DEF_0_0_0";"Pasaia";2;"Aligote";"Aligote";"SBA";"Aligote";"SBA";2,1;1
534832;"LLS_DEF_0_0_0";"Pasaia";2;"Cabrilla";"Cabrilla";"CBR";"Cabrilla";"CBR";1,7;1
534832;"LLS_DEF_0_0_0";"Pasaia";2;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";3,88;1
534832;"LLS_DEF_0_0_0";"Pasaia";2;"Escorpora - obispo";"Escorpora - obispo";"SNQ";"Escorpora - obispo";"SNQ";0,480597015;1
534832;"LLS_DEF_0_0_0";"Pasaia";2;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";13,70962963;1
534832;"LLS_DEF_0_0_0";"Pasaia";2;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";15,68;1
534832;"LLS_DEF_0_0_0";"Pasaia";2;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";2,415;1
534832;"LLS_DEF_0_0_0";"Pasaia";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";15,0974;1
534832;"LLS_DEF_0_0_0";"Pasaia";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Rascacio";"BBS";1,17;1
534832;"LLS_DEF_0_0_0";"Pasaia";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Rascacio";"BBS";"Rascacio";"BBS";0,219402985;1
534832;"LLS_DEF_0_0_0";"Pasaia";2;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";8,17;1
534832;"LLS_DEF_0_0_0";"Pasaia";2;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";0,29037037;1
534838;"GNS_DEF_60-79_0_0";"Pasaia";2;"Abadejo";"Abadejo";"POL";"Abadejo";"POL";0,66;1
534838;"GNS_DEF_60-79_0_0";"Pasaia";2;"Aligote";"Aligote";"SBA";"Aligote";"SBA";0,5;1
534838;"GNS_DEF_60-79_0_0";"Pasaia";2;"Cabrilla";"Cabrilla";"CBR";"Cabrilla";"CBR";4,8;1
534838;"GNS_DEF_60-79_0_0";"Pasaia";2;"Cazon";"Cazon";"GAG";"Musola";"SMD";3,8;1
534838;"GNS_DEF_60-79_0_0";"Pasaia";2;"Congrio";"Congrio";"COE";"Congrio";"COE";6,05;1
534838;"GNS_DEF_60-79_0_0";"Pasaia";2;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";7,45;1
534838;"GNS_DEF_60-79_0_0";"Pasaia";2;"Pez de San Pedro";"Pez de San Pedro";"JOD";"Pez de San Pedro";"JOD";0,7;1
534838;"GNS_DEF_60-79_0_0";"Pasaia";2;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";13,32;1
534838;"GNS_DEF_60-79_0_0";"Pasaia";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Rascacio";"BBS";5,38;1
